#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales
1.0,43200.0,1010000.0,Retribucions bàsiques personal de gabinet,,4.0,1.0,46193.4
1.0,43200.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,4.0,1.0,10821.64
1.0,43200.0,1207001.0,Retribucions bàsiques personal funcionari interí,,4.0,1.0,24956.27
1.0,43200.0,1210000.0,Complement destí personal funcionari de carrera,,4.0,1.0,5187.79
1.0,43200.0,1210001.0,Complement destí personal funcionari interí,,4.0,1.0,9195.91
1.0,43200.0,1210100.0,Complement específic personal funcionari de carrera,,4.0,1.0,6304.3
1.0,43200.0,1210101.0,Complement específic personal funcionari interí,,4.0,1.0,14686.12
1.0,43200.0,1210300.0,Altres complements personal funcionari de carrera,,4.0,1.0,1584.53
1.0,43200.0,1210301.0,Altres complements personal funcionari interí,,4.0,1.0,3759.71
1.0,43200.0,1500000.0,Productivitat personal funcionari de  carrera,,4.0,1.0,2077.2
1.0,43200.0,1500001.0,Productivitat personal funcionari interí,,4.0,1.0,4608.36
1.0,43200.0,1600000.0,Seguretat social,,4.0,1.0,39130.48
1.0,43200.0,2020000.0,Lloguers,,4.0,2.0,15000.0
1.0,43200.0,2120000.0,Manteniment edificis i altres construccions,,4.0,2.0,500.0
1.0,43200.0,2210000.0,Subministrament energia elèctrica,,4.0,2.0,500.0
1.0,43200.0,2210300.0,Subministrament de combustible,,4.0,2.0,500.0
1.0,43200.0,2220000.0,Comunicacions,,4.0,2.0,650.0
1.0,43200.0,2230000.0,Transports,,4.0,2.0,4000.0
1.0,43200.0,2240000.0,Assegurances,,4.0,2.0,200.0
1.0,43200.0,2250200.0,Tributs,,4.0,2.0,150.0
1.0,43200.0,2260200.0,Difusió i campanyes de divulgació,,4.0,2.0,15000.0
1.0,43200.0,2269900.0,Despeses diverses,,4.0,2.0,3300.0
1.0,43200.0,2302000.0,Dietes,,4.0,2.0,2000.0
1.0,43200.0,4790000.0,Ajut nominatiu: Telecyl SA,,4.0,4.0,84700.0
1.0,43200.0,4810000.0,Beques i premis: Premis Foment del Turisme,,4.0,4.0,5000.0
1.0,43200.0,4890000.0,Aportació a Fundació foment del Turisme de Menorca,,4.0,4.0,950000.0
1.0,43200.0,4890001.0,Ajut nominatiu: Super Series Eventos Deportivos LDA,,4.0,4.0,121000.0
1.0,43200.0,4890003.0,Ajut nominatiu: Club Marítimo de Mahón,,4.0,4.0,20000.0
1.0,43200.0,6270000.0,Pla sostenibilitat turística: Projecte Menorca Reserva Biosf,,4.0,6.0,2388000.0
1.0,43200.0,7400000.0,Aportació a Fundació Foment del Turisme de Menorca,,4.0,7.0,3250116.04
1.0,91200.0,1000000.0,Retribucions d'alts càrrecs,,9.0,1.0,617994.51
1.0,91200.0,1010000.0,Retribucions bàsiques personal gabinet,,9.0,1.0,92386.8
1.0,91200.0,1100000.0,Retribucions bàsiques i altres del personal eventual,,9.0,1.0,214614.04
1.0,91200.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,9.0,1.0,25121.85
1.0,91200.0,1210000.0,Complement destí personal funcionari de carrera,,9.0,1.0,9490.99
1.0,91200.0,1210100.0,Complement específic personal funcionari de carrera,,9.0,1.0,12999.31
1.0,91200.0,1210300.0,Altres complements personal funcionari de carrera,,9.0,1.0,4861.72
1.0,91200.0,1500000.0,Productivitat personal funcionari de carrera,,9.0,1.0,3992.4
1.0,91200.0,1600000.0,Seguretat Social,,9.0,1.0,286938.4
1.0,91200.0,2130000.0,Manteniment i reparació d'instal.lacions i maquinària,,9.0,2.0,1700.0
1.0,91200.0,2140000.0,Manteniment d'elements de transport,,9.0,2.0,1300.0
1.0,91200.0,2200000.0,Material d'oficina ordinari,,9.0,2.0,650.0
1.0,91200.0,2200100.0,Subscripcions i publicacions,,9.0,2.0,7000.0
1.0,91200.0,2210300.0,Subministrament combustible,,9.0,2.0,1500.0
1.0,91200.0,2220000.0,Comunicacions,,9.0,2.0,1000.0
1.0,91200.0,2230000.0,Transports,,9.0,2.0,7500.0
1.0,91200.0,2240000.0,Assegurances,,9.0,2.0,1100.0
1.0,91200.0,2250200.0,Tributs entitats locals,,9.0,2.0,3500.0
1.0,91200.0,2260100.0,Despeses de protocol,,9.0,2.0,15000.0
1.0,91200.0,2260200.0,Difusió i campanyes de divulgació,,9.0,2.0,70000.0
1.0,91200.0,2269900.0,Despeses diverses,,9.0,2.0,5000.0
1.0,91200.0,2300000.0,Dietes de càrrecs electes dels òrgans de govern,,9.0,2.0,1000.0
1.0,91200.0,2300001.0,Dietes membres oposició,,9.0,2.0,1000.0
1.0,91200.0,2301000.0,Dietes dierectors insulars,,9.0,2.0,1000.0
1.0,91200.0,2302000.0,Indemnitzacions per raó del servei. Dietes,,9.0,2.0,1500.0
